cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,64,512,7168,8,0,20.8606,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,22.52,201.06,0.0
256,64,576,7168,8,0,20.8661,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,25.33,223.39,0.0
256,64,800,5120,8,0,18.0584,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,29.03,250.64,0.0
256,64,1280,8192,8,0,24.7933,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,54.13,450.68,0.0
256,64,1536,7168,8,0,21.5893,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,65.28,540.33,0.0
256,64,2304,16384,8,0,45.5573,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,106.06,858.09,0.0
256,64,2560,8192,8,0,24.6726,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,108.8,884.52,0.0
256,64,3072,1536,8,0,7.2247,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,83.6,721.15,0.0
256,64,4096,512,13,0,3.7906,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,70.82,700.21,0.0
256,64,4608,7168,18,0,26.1254,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,161.83,1304.43,0.0
256,64,4608,16384,18,0,55.5507,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,173.96,1388.57,0.0
256,64,5120,640,13,0,5.2562,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,79.8,755.89,0.0
